_id,stpName,stpLat,stpLon,rtId,rtDir,isBus
2269,State & 93rd Street,41.72526956657,-87.623782753944,29,North Bound,true
2268,State & 94th Street,41.723475881665,-87.623723745346,29,North Bound,true
2355,State & 9th Street,41.870431665878,-87.627376914024,29,North Bound,true
1115,State & Adams,41.879403012427,-87.627666592598,29,North Bound,true
2346,State & Archer,41.856384945588,-87.627049684525,29,North Bound,true
2357,State & Balbo,41.872968216118,-87.627403736115,29,North Bound,true
4594,State & Cermak,41.852680987367,-87.627038955688,29,North Bound,true
2345,State & Cullerton,41.8553261229,-87.627097964287,29,North Bound,true
1439,State & E. Wacker,41.886667841657,-87.627913355827,29,North Bound,true
2308,State & Garfield,41.794164376071,-87.625644207001,29,North Bound,true
2309,State & Garfield,41.79496025353,-87.625654935837,29,North Bound,true
15052,State & Harrison/Congress,41.874893530361,-87.627564668655,29,North Bound,true
2359,State & Kinzie,41.889135858431,-87.627950906754,29,North Bound,true
1438,State & Lake,41.885629488954,-87.627891898155,29,North Bound,true
1117,State & Madison,41.88183536444,-87.627747058868,29,North Bound,true
2296,State & Marquette Rd,41.773164039481,-87.624973654747,29,North Bound,true
2326,State & Pershing,41.823613255083,-87.626368403435,29,North Bound,true
1437,State & Randolph,41.884347499452,-87.627865076065,29,North Bound,true
2353,State & Roosevelt,41.867667310685,-87.62733399868,29,North Bound,true
1113,State & Van Buren,41.876870711802,-87.627596855164,29,North Bound,true
2398,3400 S State,41.832938908899,-87.626684904099,29,South Bound,true
2414,4900 S State,41.805713628666,-87.625987529755,29,South Bound,true
2417,5200 S State,41.800027241564,-87.625896334648,29,South Bound,true
2428,6200 S State,41.781581000265,-87.625386714935,29,South Bound,true
2435,69th Red Line Station,41.768811109343,-87.625311613083,29,South Bound,true
14001,95th Red Line Station,41.722743179007,-87.624142169952,29,South Bound,true
590,Grand & Fairbanks/Columbus,41.891851365418,-87.620022296906,29,South Bound,true
589,Grand & McClurg,41.891871331953,-87.617581486702,29,South Bound,true
760,Grand & Peshtigo,41.891911265006,-87.615392804146,29,South Bound,true
16028,Grand & Rush,41.891743546018,-87.625740766525,29,South Bound,true
761,Grand & St. Clair,41.891799452396,-87.62254357338,29,South Bound,true
759,Grand & Streeter,41.891975157838,-87.612190246582,29,South Bound,true
2436,Lafayette & 70th Street,41.767362734377,-87.6266258955,29,South Bound,true
2437,Lafayette & 71st Street,41.76528213853,-87.626561522484,29,South Bound,true
2438,Lafayette & 72nd Street,41.763901705976,-87.626523971558,29,South Bound,true
2439,Lafayette & 73rd Street,41.762025070323,-87.62654542923,29,South Bound,true
2440,Lafayette & 74th Street,41.760228410352,-87.626432776451,29,South Bound,true
2441,Lafayette & 75th Street,41.758359670554,-87.626427412033,29,South Bound,true
2442,Lafayette & 76th Street,41.756602925491,-87.626427412033,29,South Bound,true
2443,Lafayette & 77th Street,41.754726076383,-87.626325488091,29,South Bound,true
2444,Lafayette & 78th Street,41.752813154507,-87.626008987427,29,South Bound,true
2446,Lafayette & 79th Street,41.750780112283,-87.625848054886,29,South Bound,true
2447,Lafayette & 80th Street,41.749311319275,-87.625794410706,29,South Bound,true
2448,Lafayette & 81st Street,41.747466275534,-87.625751495361,29,South Bound,true
2449,Lafayette & 82nd Street,41.745593161704,-87.625697851181,29,South Bound,true
2450,Lafayette & 83rd Street,41.743844072315,-87.625660300255,29,South Bound,true
2451,Lafayette & 84th Street,41.741918818153,-87.625633478165,29,South Bound,true
2452,Lafayette & 85th Street,41.74014160923,-87.62559056282,29,South Bound,true
2453,Lafayette & 86th Street,41.738216244059,-87.625547647476,29,South Bound,true
2454,Lafayette & 87th Street,41.735958569791,-87.625472545624,29,South Bound,true
2455,Lafayette & 88th Street,41.734021069732,-87.625413537025,29,South Bound,true
2457,Lafayette & 91st Street,41.729193077728,-87.625300884247,29,South Bound,true
2458,Lafayette & 92nd Street,41.727319430862,-87.625247240067,29,South Bound,true
2459,Lafayette & 93rd Street,41.725513792115,-87.625198960304,29,South Bound,true
2460,Lafayette & 94th Street,41.723704098819,-87.62515604496,29,South Bound,true
758,Navy Pier Terminal,41.892318580716,-87.610012292862,29,South Bound,true
15563,State & 11th Street,41.86903352429,-87.627591490746,29,South Bound,true
2377,State & 13th Street,41.865661879939,-87.627511024475,29,South Bound,true
2378,State & 14th Street,41.864187728379,-87.627468109131,29,South Bound,true
2379,State & 15th Street,41.862102285196,-87.627414464951,29,South Bound,true
15357,State & 16th Street,41.859968830409,-87.627371549606,29,South Bound,true
2382,State & 18th Street,41.857523659859,-87.627312541008,29,South Bound,true
2387,State & 23rd Street,41.851162582205,-87.627087235451,29,South Bound,true
15359,State & 24th Street,41.84944434342,-87.627049684525,29,South Bound,true
2389,State & 25th Street,41.84695481326,-87.62703359127,29,South Bound,true
14853,State & 26th Street,41.845412294922,-87.626996040344,29,South Bound,true
2391,State & 27th Street,41.844473178757,-87.626985311508,29,South Bound,true
2392,State & 28th Street,41.843482096536,-87.626953125,29,South Bound,true
2393,State & 29th Street,41.84213132266,-87.626920938492,29,South Bound,true
2394,State & 30th Street,41.839709449584,-87.626856565475,29,South Bound,true
2395,State & 31st Street,41.838458512245,-87.626819014549,29,South Bound,true
2396,State & 32nd Street,41.836536097618,-87.626754641533,29,South Bound,true
2397,State & 33rd Street,41.834809472264,-87.626722455025,29,South Bound,true
2399,State & 35th Street,41.831196198116,-87.626658082008,29,South Bound,true
16197,State & 36th Street,41.82881388368,-87.626540064812,29,South Bound,true
17023,State & 37th Street,41.827123026187,-87.626497149467,29,South Bound,true
2402,State & 38th Street,41.825683963357,-87.626470327377,29,South Bound,true
2404,State & 40th Street,41.822058181095,-87.626427412033,29,South Bound,true
2405,State & 41st Street,41.820287189659,-87.626373767853,29,South Bound,true
2407,State & 42nd Street,41.818436191409,-87.626320123672,29,South Bound,true
2408,State & 43rd Street,41.816629117748,-87.626277208328,29,South Bound,true
2409,State & 44th Street,41.814806000617,-87.626255750656,29,South Bound,true
17408,State & 45th Street,41.813134764325,-87.626202106476,29,South Bound,true
2411,State & 46th Street,41.810999676532,-87.626148462296,29,South Bound,true
14860,State & 47th Street,41.809064441844,-87.626089453697,29,South Bound,true
2413,State & 48th Street,41.807533006015,-87.626046538353,29,South Bound,true
2415,State & 50th Street,41.80369825806,-87.625955343246,29,South Bound,true
14850,State & 51st Street,41.80177479961,-87.625949978828,29,South Bound,true
2418,State & 53rd Street,41.798231646014,-87.625831961632,29,South Bound,true
2419,State & 54th Street,41.79660396916,-87.62578368187,29,South Bound,true
2422,State & 56th Street,41.792748569632,-87.625665664673,29,South Bound,true
2423,State & 57th Street,41.791228742607,-87.625633478165,29,South Bound,true
2424,State & 58th Street,41.789184918401,-87.625622749329,29,South Bound,true
14858,State & 59th Street,41.787241025136,-87.62553691864,29,South Bound,true
2426,State & 60th Street,41.785737067272,-87.625499367714,29,South Bound,true
2427,State & 61st Street,41.783897070838,-87.62545645237,29,South Bound,true
2429,State & 63rd Street,41.780180917036,-87.625370621681,29,South Bound,true
2430,State & 64th Street,41.777396660692,-87.625322341919,29,South Bound,true
2431,State & 65th Street,41.776592564166,-87.625284790993,29,South Bound,true
2432,State & 66th Street,41.774744304083,-87.625306248665,29,South Bound,true
2434,State & 68th Street,41.771083631781,-87.62520968914,29,South Bound,true
17592,State & 9th Street,41.870211959939,-87.627618312836,29,South Bound,true
2386,State & Cermak,41.853060583026,-87.627146244049,29,South Bound,true
15358,State & Cullerton,41.855234224255,-87.627183794975,29,South Bound,true
2420,State & Garfield,41.794844272003,-87.625730037689,29,South Bound,true
2421,State & Garfield,41.794060391352,-87.625724673271,29,South Bound,true
2367,State & Grand (Red Line),41.891695626226,-87.62812256813,29,South Bound,true
1431,State & Harrison/Congress,41.874977412028,-87.627645134926,29,South Bound,true
2368,State & Hubbard,41.889990456901,-87.628063559532,29,South Bound,true
1429,State & Jackson,41.878320605984,-87.627725601196,29,South Bound,true
1423,State & Lake,41.885917034469,-87.627983093262,29,South Bound,true
2370,State & Marina City,41.888365112622,-87.628036737442,29,South Bound,true
15982,State & Marquette Rd,41.773464092717,-87.625279426575,29,South Bound,true
1427,State & Monroe,41.880996632825,-87.627800703049,29,South Bound,true
17590,State & Polk,41.871881706134,-87.62766122818,29,South Bound,true
2376,State & Roosevelt,41.867511512542,-87.627553939819,29,South Bound,true
1430,State & Van Buren,41.876998527487,-87.627693414688,29,South Bound,true
1425,State & Washington,41.883428924177,-87.627924084663,29,South Bound,true
7346,112th Street & Avenue M,41.691829932227,-87.537785768509,30,North Bound,true
7340,11731 S Avenue O,41.682275418034,-87.540060281754,30,North Bound,true
7291,118th Street & Lake Point Plaza (3600 E),41.681898816922,-87.537399530411,30,North Bound,true
7339,11919 S Avenue O,41.678897948463,-87.539995908737,30,North Bound,true
7337,12243 S Avenue O,41.672495093787,-87.539867162704,30,North Bound,true
7335,12800 S Avenue O,41.662444773475,-87.539834976196,30,North Bound,true
7318,130th Street & Baltimore,41.659122372834,-87.547302246094,30,North Bound,true
7317,130th Street & Carondolet,41.659150427598,-87.549662590027,30,North Bound,true
14065,13601 S Avenue O (Senior Bldg),41.648556881433,-87.539920806885,30,North Bound,true
14138,69th Red Line Station,41.76879910637,-87.625998258591,30,North Bound,true
7408,69th Street & Anthony,41.7694392618,-87.613762021065,30,North Bound,true
7410,69th Street & Calumet,41.769339237935,-87.616782188416,30,North Bound,true
7412,69th Street & Indiana,41.769283224503,-87.620075941086,30,North Bound,true
7409,69th Street & King Drive,41.769367244633,-87.615247964859,30,North Bound,true
7413,69th Street & Michigan,41.769239213914,-87.621658444405,30,North Bound,true
7411,69th Street & Prairie,41.769307230266,-87.618412971497,30,North Bound,true
7414,69th Street & Wabash,41.769211207161,-87.623262405396,30,North Bound,true
7378,9177 S South Chicago (CHA Building),41.728700650191,-87.55379319191,30,North Bound,true
7372,91st Street & Brandon,41.730173918078,-87.546819448471,30,North Bound,true
7370,91st Street & Buffalo,41.730201941868,-87.544164061546,30,North Bound,true
7376,92nd Street & Commercial,41.728276278717,-87.551078796387,30,North Bound,true
7252,92nd Street & Commercial,41.728204215358,-87.551116347313,30,North Bound,true
7377,92nd Street & Exchange,41.728260264644,-87.552398443222,30,North Bound,true
7367,9320 S Ewing,41.726722895071,-87.539904713631,30,North Bound,true
7344,Avenue O & 112th Street,41.691837943803,-87.540012001991,30,North Bound,true
7343,Avenue O & 113th Street,41.689955196057,-87.540044188499,30,North Bound,true
7342,Avenue O & 114th Street,41.688132483511,-87.540012001991,30,North Bound,true
7341,Avenue O & 116th Street,41.684699234147,-87.540060281754,30,North Bound,true
15808,Avenue O & 118th Street,41.680825091014,-87.540038824081,30,North Bound,true
17559,Avenue O & 126th Street,41.665903254522,-87.539266347885,30,North Bound,true
7334,Avenue O & 130th Street,41.659054239785,-87.539802789688,30,North Bound,true
7333,Avenue O & 131st Street,41.657402993256,-87.539829611778,30,North Bound,true
7332,Avenue O & 132nd Street,41.655326851378,-87.539829611778,30,North Bound,true
7331,Avenue O & 133rd Street,41.653571296953,-87.539818882942,30,North Bound,true
14100,Avenue O & 134th Street,41.651767595314,-87.53982424736,30,North Bound,true
14029,Avenue O & 135th Street,41.649931776006,-87.53985106945,30,North Bound,true
14026,Avenue O & Brainard (13800 S),41.644560301159,-87.53979742527,30,North Bound,true
7338,Avenue O & Ewing (12000 South),41.675868892599,-87.539893984795,30,North Bound,true
7336,Avenue O & Veteran's Drive (12400 S),41.669778295906,-87.539003491402,30,North Bound,true
7319,Baltimore & 131st Street,41.657439064628,-87.547162771225,30,North Bound,true
7320,Baltimore & 132nd Street,41.655631463256,-87.547146677971,30,North Bound,true
7321,Baltimore & 133rd Street,41.653795754068,-87.547157406807,30,North Bound,true
7322,Baltimore & 134th Street,41.651980033908,-87.547162771225,30,North Bound,true
7323,Baltimore & Brainard,41.649671229725,-87.547205686569,30,North Bound,true
14027,Brainard & Brandon,41.648412575928,-87.545864582062,30,North Bound,true
7359,Ewing & 101st Street,41.711899804628,-87.535194754601,30,North Bound,true
7358,Ewing & 102nd Street,41.709969588294,-87.535221576691,30,North Bound,true
7357,Ewing & 103rd Street,41.708135428615,-87.535221576691,30,North Bound,true
7356,Ewing & 104th Street,41.706301216607,-87.535221576691,30,North Bound,true
7355,Ewing & 105th Street,41.704466952268,-87.535189390182,30,North Bound,true
14943,Ewing & 106th Street,41.702981079693,-87.535216212273,30,North Bound,true
7353,Ewing & 107th Street,41.700862350247,-87.535210847855,30,North Bound,true
7352,Ewing & 108th Street,41.69902793075,-87.535216212273,30,North Bound,true
7351,Ewing & 109th Street,41.697397736762,-87.535205483437,30,North Bound,true
7350,Ewing & 110th Street,41.695346918068,-87.535216212273,30,North Bound,true
7349,Ewing & 111th Street,41.693588449185,-87.535216212273,30,North Bound,true
7348,Ewing & 112th Street,41.692102325244,-87.535226941109,30,North Bound,true
7366,Ewing & 94th Street,41.724857183625,-87.538021802902,30,North Bound,true
7365,Ewing & 95th Street,41.722667105574,-87.536251544952,30,North Bound,true
7364,Ewing & 96th Street,41.721293764439,-87.535189390182,30,North Bound,true
7363,Ewing & 97th Street,41.719467936022,-87.535205483437,30,North Bound,true
15084,Ewing & 98th Street,41.717694110053,-87.535205483437,30,North Bound,true
7361,Ewing & 99th Street,41.715760063419,-87.535194754601,30,North Bound,true
7316,Exchange & 130th Street,41.659158443242,-87.551937103271,30,North Bound,true
14024,Hegewisch Metra Station,41.646436359683,-87.543354034424,30,North Bound,true
7374,Houston & 91st Street,41.729865655582,-87.549877166748,30,North Bound,true
7405,South Chicago & 69th Place,41.767942888497,-87.608419060707,30,North Bound,true
7406,South Chicago & 69th Street,41.769239213914,-87.610205411911,30,North Bound,true
7403,South Chicago & 71st Street/Cottage Grove,41.765646247674,-87.605173587799,30,North Bound,true
7404,South Chicago & 71st Street/Cottage Grove,41.766298438008,-87.606090903282,30,North Bound,true
7400,South Chicago & 73rd Street/Ellis,41.762045077389,-87.600200772285,30,North Bound,true
7399,South Chicago & 74th Street,41.76033645146,-87.597749233246,30,North Bound,true
7398,South Chicago & 75th Street/Woodlawn,41.759007933351,-87.59596824646,30,North Bound,true
7397,South Chicago & 76th Street,41.756694965719,-87.592744231224,30,North Bound,true
7391,South Chicago & 79th Street/Stony Island,41.751312391371,-87.585196495056,30,North Bound,true
7392,South Chicago & 79th Street/Stony Island,41.752204849411,-87.586451768875,30,North Bound,true
7386,South Chicago & 83rd Street,41.744160272781,-87.575240135193,30,North Bound,true
7385,South Chicago & 85th Street,41.741530558241,-87.571603059769,30,North Bound,true
7382,South Chicago & 87th Street/Yates,41.737047387147,-87.5653642416,30,North Bound,true
7388,South Chicago & Bennett,41.746345615707,-87.578276395798,30,North Bound,true
7394,South Chicago & Blackstone,41.753709593614,-87.588570713997,30,North Bound,true
7380,South Chicago & Colfax,41.732876155861,-87.559597492218,30,North Bound,true
15968,South Chicago & Constance,41.747778455859,-87.580293416977,30,North Bound,true
7384,South Chicago & Crandon,41.739413099467,-87.56868481636,30,North Bound,true
7395,South Chicago & Dante,41.754630031455,-87.589863538742,30,North Bound,true
7396,South Chicago & Dorchester,41.755494430627,-87.591027617455,30,North Bound,true
7390,South Chicago & East End,41.749819597497,-87.583141922951,30,North Bound,true
7393,South Chicago & Harper,41.75280515053,-87.587315440178,30,North Bound,true
7401,South Chicago & Ingleside,41.763509577689,-87.602137327194,30,North Bound,true
7387,South Chicago & Jeffery,41.744856708821,-87.576205730438,30,North Bound,true
7381,South Chicago & Kingston,41.735033861145,-87.56255865097,30,North Bound,true
7379,South Chicago & Marquette Avenue,41.730718378094,-87.556588053703,30,North Bound,true
7383,South Chicago & Oglesby,41.738560492381,-87.567499279976,30,North Bound,true
7389,South Chicago & Ridgeland,41.748622936055,-87.581478953362,30,North Bound,true
7282,112th Street & Avenue M,41.691890019021,-87.537549734116,30,South Bound,true
7288,11731 S Avenue O,41.682327500993,-87.54015147686,30,South Bound,true
7291,118th Street & Lake Point Plaza (3600 E),41.681898816922,-87.537399530411,30,South Bound,true
7292,11919 S Avenue O,41.678938014384,-87.540065646172,30,South Bound,true
7294,12243 S Avenue O,41.673072098043,-87.539979815483,30,South Bound,true
7296,12800 S Avenue O,41.66422813858,-87.539668679237,30,South Bound,true
7318,130th Street & Baltimore,41.659122372834,-87.547302246094,30,South Bound,true
7317,130th Street & Carondolet,41.659150427598,-87.549662590027,30,South Bound,true
7312,132nd Street & Baltimore,41.655427052812,-87.547060847282,30,South Bound,true
7313,132nd Street & Carondolet,41.655543286281,-87.54943728447,30,South Bound,true
7314,132nd Street & Exchange,41.655547294328,-87.551808357239,30,South Bound,true
14064,13600 S Avenue O (Senior Bldg),41.648673127299,-87.540001273155,30,South Bound,true
14138,69th Red Line Station,41.76879910637,-87.625998258591,30,South Bound,true
10178,69th Red Line Station,41.769103180996,-87.625300884247,30,South Bound,true
7221,69th Street & Anthony,41.769367244633,-87.613772749901,30,South Bound,true
7219,69th Street & Calumet,41.769279223542,-87.617061138153,30,South Bound,true
7217,69th Street & Indiana,41.769211207161,-87.620344161987,30,South Bound,true
7220,69th Street & King Drive,41.769299228346,-87.61548936367,30,South Bound,true
7216,69th Street & Michigan,41.769179199427,-87.621910572052,30,South Bound,true
7218,69th Street & Prairie,41.769243214878,-87.618697285652,30,South Bound,true
10179,69th Street & State,41.769115183912,-87.624614238739,30,South Bound,true
7215,69th Street & Wabash,41.769151192647,-87.623509168625,30,South Bound,true
7250,9177 S South Chicago (CHA Building),41.728868796604,-87.554141879082,30,South Bound,true
7256,91st Street & Brandon,41.730097853444,-87.547082304955,30,South Bound,true
7258,91st Street & Buffalo,41.730133884071,-87.544464468956,30,South Bound,true
7252,92nd Street & Commercial,41.728204215358,-87.551116347313,30,South Bound,true
7251,92nd Street & Exchange,41.728204215358,-87.552655935287,30,South Bound,true
7261,9320 S Ewing,41.726714887841,-87.540028095245,30,South Bound,true
7284,Avenue O & 112th Street,41.691573561275,-87.540103197098,30,South Bound,true
7285,Avenue O & 113th Street,41.690143473311,-87.540135383606,30,South Bound,true
7286,Avenue O & 114th Street,41.688392874179,-87.540103197098,30,South Bound,true
7287,Avenue O & 116th Street,41.684911564101,-87.54015147686,30,South Bound,true
17558,Avenue O & 126th Street,41.665674832187,-87.539395093918,30,South Bound,true
7297,Avenue O & 130th Street,41.659471052604,-87.539888620377,30,South Bound,true
7298,Avenue O & 131st Street,41.657639460769,-87.539899349213,30,South Bound,true
7299,Avenue O & 132nd Street,41.655583366739,-87.539926171303,30,South Bound,true
7300,Avenue O & 133rd Street,41.653791745912,-87.539915442467,30,South Bound,true
14030,Avenue O & 134th Street,41.651976025639,-87.539904713631,30,South Bound,true
14031,Avenue O & 135th Street,41.650148229038,-87.539931535721,30,South Bound,true
14028,Avenue O & Brainard (13800 S),41.644083260473,-87.539985179901,30,South Bound,true
7293,Avenue O & Ewing (12000 South),41.676221488444,-87.539985179901,30,South Bound,true
7295,Avenue O & Veteran's Drive (12400 S),41.669529851439,-87.538971304893,30,South Bound,true
7319,Baltimore & 131st Street,41.657439064628,-87.547162771225,30,South Bound,true
7320,Baltimore & 132nd Street,41.655631463256,-87.547146677971,30,South Bound,true
7311,Baltimore & 133rd Street,41.653603362303,-87.547076940536,30,South Bound,true
7321,Baltimore & 133rd Street,41.653795754068,-87.547157406807,30,South Bound,true
7310,Baltimore & 134th Street,41.651759578749,-87.547076940536,30,South Bound,true
7322,Baltimore & 134th Street,41.651980033908,-87.547162771225,30,South Bound,true
7323,Baltimore & Brainard,41.649671229725,-87.547205686569,30,South Bound,true
15920,Brainard & Baltimore,41.649470808792,-87.547044754028,30,South Bound,true
14048,Brainard & Brandon,41.648512788119,-87.545853853226,30,South Bound,true
14027,Brainard & Brandon,41.648412575928,-87.545864582062,30,South Bound,true
7270,Ewing & 102nd Street,41.710221881273,-87.535296678543,30,South Bound,true
7271,Ewing & 103rd Street,41.708431781103,-87.535307407379,30,South Bound,true
7272,Ewing & 104th Street,41.706565538595,-87.535302042961,30,South Bound,true
7273,Ewing & 105th Street,41.704767326649,-87.535275220871,30,South Bound,true
7274,Ewing & 106th Street,41.702912993065,-87.535302042961,30,South Bound,true
7275,Ewing & 107th Street,41.701038579932,-87.535296678543,30,South Bound,true
7276,Ewing & 108th Street,41.699264245369,-87.535302042961,30,South Bound,true
7277,Ewing & 109th Street,41.697345666003,-87.535302042961,30,South Bound,true
7278,Ewing & 110th Street,41.695615290639,-87.535291314125,30,South Bound,true
7279,Ewing & 111th Street,41.693776715805,-87.535302042961,30,South Bound,true
7280,Ewing & 112th Street,41.691982151996,-87.535296678543,30,South Bound,true
7262,Ewing & 94th Street,41.724845172432,-87.538112998009,30,South Bound,true
7263,Ewing & 95th Street,41.723191610041,-87.536761164665,30,South Bound,true
7264,Ewing & 96th Street,41.721485953886,-87.535355687141,30,South Bound,true
7265,Ewing & 97th Street,41.719684155253,-87.535285949707,30,South Bound,true
7266,Ewing & 98th Street,41.717974401838,-87.535291314125,30,South Bound,true
7267,Ewing & 99th Street,41.715984303693,-87.535285949707,30,South Bound,true
17043,Ewing & Indianapolis,41.712528514032,-87.535275220871,30,South Bound,true
7316,Exchange & 130th Street,41.659158443242,-87.551937103271,30,South Bound,true
7315,Exchange & 131st Street,41.657326842516,-87.55194246769,30,South Bound,true
14025,Hegewisch Metra Station,41.646320109781,-87.543085813522,30,South Bound,true
14024,Hegewisch Metra Station,41.646436359683,-87.543354034424,30,South Bound,true
7254,Houston & 91st Street,41.729945723905,-87.549807429314,30,South Bound,true
7222,Keefe & South Chicago,41.77050750695,-87.612195611,30,South Bound,true
7260,Mackinaw & 92nd Street,41.728748692068,-87.542924880981,30,South Bound,true
7224,South Chicago & 69th Place,41.768006905181,-87.608617544174,30,South Bound,true
7223,South Chicago & 69th street,41.769511278886,-87.610688209534,30,South Bound,true
7225,South Chicago & 71st Street/Cottage Grove,41.766106382648,-87.605946063995,30,South Bound,true
7226,South Chicago & 71st Street/Cottage Grove,41.765454190361,-87.605028748512,30,South Bound,true
7229,South Chicago & 73rd Street/Ellis,41.76249723542,-87.600919604301,30,South Bound,true
7230,South Chicago & 74th Street/Greenwood,41.760584545168,-87.598237395287,30,South Bound,true
7231,South Chicago & 75th Street/Woodlawn,41.758879881959,-87.595909237862,30,South Bound,true
7232,South Chicago & 76th Street,41.757075130484,-87.593377232552,30,South Bound,true
7237,South Chicago & 79th Street/Stony Island,41.751864676285,-87.586097717285,30,South Bound,true
7238,South Chicago & 79th Street/Stony Island,41.751092276494,-87.585024833679,30,South Bound,true
17642,South Chicago & 85th Street,41.741350436866,-87.571479678154,30,South Bound,true
7244,South Chicago & 86th Street/Crandon,41.73951316998,-87.568947672844,30,South Bound,true
7246,South Chicago & 87th Street/Yates,41.737439677113,-87.566077709198,30,South Bound,true
7248,South Chicago & 89th Street,41.733264468098,-87.5602465868,30,South Bound,true
7249,South Chicago & 91st Avenue,41.730041805761,-87.555767297745,30,South Bound,true
7241,South Chicago & Bennett,41.746233548648,-87.578260302544,30,South Bound,true
7235,South Chicago & Blackstone,41.753829651472,-87.58886039257,30,South Bound,true
7234,South Chicago & Dante,41.754778100658,-87.590180039406,30,South Bound,true
7233,South Chicago & Dorchester,41.755642497836,-87.591349482536,30,South Bound,true
7239,South Chicago & East End,41.749975682128,-87.583479881287,30,South Bound,true
7240,South Chicago & East End,41.748767016875,-87.581811547279,30,South Bound,true
15967,South Chicago & Elliott,41.747330196456,-87.579805254936,30,South Bound,true
7236,South Chicago & Harper,41.752917206117,-87.587572932243,30,South Bound,true
7228,South Chicago & Ingleside,41.763641621156,-87.602443099022,30,South Bound,true
7242,South Chicago & Jeffery,41.744588541815,-87.575948238373,30,South Bound,true
7247,South Chicago & Kingston,41.735197987894,-87.562891244888,30,South Bound,true
7245,South Chicago & Oglesby,41.738716604384,-87.567831873894,30,South Bound,true
4096,Clybourn Metra Station,41.916165979937,-87.667674422264,33,North Bound,true
13181,Clybourn Metra Station,41.916940381977,-87.668055295944,33,North Bound,true
738,Grand & Halsted/Milwaukee (Blue Line),41.891144546036,-87.647788524628,33,North Bound,true
4302,Hubbard & Artesian,41.889511244213,-87.687989473343,33,North Bound,true
1127,Michigan & Chestnut,41.8980965933988,-87.62397050857544,33,North Bound,true
1128,Michigan & Delaware/Walton,41.89947812783737,-87.62402415275574,33,North Bound,true
1125,Michigan & Huron,41.894834296652,-87.624126076698,33,North Bound,true
1124,Michigan & Ontario,41.893225048512,-87.624077796936,33,North Bound,true
15109,Ohio & State,41.892446365501,-87.627875804901,33,North Bound,true
4303,Ohio & Wells,41.892362506764,-87.634270191193,33,North Bound,true
15152,Orleans & Ohio,41.892350526936,-87.636914849281,33,North Bound,true
13181,Clybourn Metra Station,41.916940381977,-87.668055295944,33,South Bound,true
15289,Grand & Orleans,41.891563846613,-87.637370824814,33,South Bound,true
4302,Hubbard & Artesian,41.889511244213,-87.687989473343,33,South Bound,true
1097,Michigan & Delaware,41.89942222818,-87.624249458313,33,South Bound,true
17284,Michigan & Erie,41.893728192485,-87.624346017838,33,South Bound,true
1098,Michigan & Pearson,41.897789138027,-87.624233365059,33,South Bound,true
14488,Michigan & Superior,41.895820589987,-87.624362111092,33,South Bound,true
913,North Ave & Clybourn/Halsted (Red Line),41.910900595292,-87.649263739586,33,South Bound,true
15108,Ontario & State,41.893304912899,-87.628299593925,33,South Bound,true
13198,Ontario & Wabash,41.893328872196,-87.626641988754,33,South Bound,true
5020,Wells & Grand,41.891739552703,-87.63411462307,33,South Bound,true
7613,10600 S Michigan,41.701643364499,-87.620730400085,34,North Bound,true
7590,127th Street & Michigan,41.663522813566,-87.619813084602,34,North Bound,true
7588,130th Street & Daniel Drive,41.65915443542,-87.614974379539,34,North Bound,true
7589,130th Street & Indiana,41.659142411952,-87.61725962162,34,North Bound,true
2990,131st Street & Ingleside,41.657242675804,-87.600302696228,34,North Bound,true
2989,131st Street & Corliss,41.657158508982,-87.602389454842,34,North Bound,true
2988,131st Street & Langley,41.657262715507,-87.604696154594,34,North Bound,true
2986,131st Street & Rhodes,41.65736291393,-87.609862089157,34,North Bound,true
7586,131st Street & Rhodes,41.657427040839,-87.609588503838,34,North Bound,true
2987,131st Street & St. Lawrence,41.657374937731,-87.607694864273,34,North Bound,true
7585,131st Street & St. Lawrence,41.657402993256,-87.60745882988,34,North Bound,true
7580,133rd Place & Corliss,41.653266675332,-87.601831555367,34,North Bound,true
7581,133rd Place & Langley,41.652629370175,-87.604460120201,34,North Bound,true
7579,948 E 133rd Place,41.653815794844,-87.599771618843,34,North Bound,true
14011,95th Red Line Station,41.722306756513,-87.625011205673,34,North Bound,true
2982,95th Street & Michigan,41.721858319304,-87.621025443077,34,North Bound,true
16030,Carver High School,41.656821840595,-87.591397762299,34,North Bound,true
2985,Eberhart & 130th Street,41.658841824521,-87.610666751862,34,North Bound,true
7587,Eberhart & 130th Street,41.658946028323,-87.610586285591,34,North Bound,true
7576,Ellis & 131st Street,41.657142477194,-87.598081827164,34,North Bound,true
7577,Ellis & 132nd Place,41.655314827195,-87.596778273582,34,North Bound,true
7578,Ellis & 133rd Street,41.653887941585,-87.596853375435,34,North Bound,true
7584,Langley & 131st Street,41.657106405656,-87.605087757111,34,North Bound,true
7583,Langley & 132nd Street,41.65564749542,-87.605055570602,34,North Bound,true
7582,Langley & 133rd Street,41.654144462677,-87.604969739914,34,North Bound,true
7619,Michigan & 100th Street,41.712560550015,-87.620049118996,34,North Bound,true
7618,Michigan & 101st Street,41.710726464262,-87.61981844902,34,North Bound,true
7617,Michigan & 102nd Street,41.708972420637,-87.619861364365,34,North Bound,true
7616,Michigan & 103rd Street,41.707466628115,-87.620081305504,34,North Bound,true
7615,Michigan & 104th Street,41.705279962351,-87.62044608593,34,North Bound,true
