30073,Washington/Dearborn (Forest Pk-bound),-87.62944,41.883164,blue,40370,(O'Hare Branch)(Forest Pk-bound),FALSE
30072,Washington/Dearborn (O'Hare-bound),-87.62944,41.883164,blue,40370,(O'Hare Branch)(O'Hare-bound),FALSE
30374,Clark/Lake (Forest Pk-bound),-87.630886,41.885737,blue,40380,(O'Hare Branch)(Forest Pk-bound),FALSE
30375,Clark/Lake (O'Hare-bound),-87.630886,41.885737,blue,40380,(O'Hare Branch)(O'Hare-bound),FALSE
30085,Clinton (Forest Pk-bound),-87.640984,41.875539,blue,40430,Forest Park-bound,FALSE
30084,Clinton (O'Hare-bound),-87.640984,41.875539,blue,40430,O'Hare-bound,FALSE
30093,Racine (Forest Pk-bound),-87.659458,41.87592,blue,40470,Forest Park-bound,FALSE
30092,Racine (O'Hare-bound),-87.659458,41.87592,blue,40470,O'Hare-bound,FALSE
30096,Grand/Milwaukee (Forest Pk-bound),-87.647578,41.891189,blue,40490,(O'Hare Branch)(Forest Pk-bound),FALSE
30095,Grand/Milwaukee (O'Hare-bound),-87.647578,41.891189,blue,40490,(O'Hare Branch)(O'Hare-bound),FALSE
30108,Irving Park (O'Hare Branch) (Forest Pk-bound),-87.729229,41.952925,blue,40550,(O'Hare Branch)(Forest Pk-bound),FALSE
30107,Irving Park (O'Hare Branch) (O'Hare-bound),-87.729229,41.952925,blue,40550,(O'Hare Branch)(O'Hare-bound),FALSE
30112,California/Milwaukee (Forest Pk-bound),-87.69689,41.921939,blue,40570,(O'Hare Branch)(Forest Pk-bound),FALSE
30111,California/Milwaukee (O'Hare-bound),-87.69689,41.921939,blue,40570,(O'Hare Branch)(O'Hare-bound),FALSE
30116,Damen/Milwaukee (Forest Pk-bound),-87.677437,41.909744,blue,40590,(O'Hare Branch)(Forest Pk-bound),FALSE
30115,Damen/Milwaukee (O'Hare-bound),-87.677437,41.909744,blue,40590,(O'Hare Branch)(O'Hare-bound),FALSE
30130,Western/Milwaukee (Forest Pk-bound),-87.687364,41.916157,blue,40670,(O'Hare Branch)(Forest Pk-bound),FALSE
30129,Western/Milwaukee (O'Hare-bound),-87.687364,41.916157,blue,40670,(O'Hare Branch)(O'Hare-bound),FALSE
30146,Harlem (O'Hare Branch) (Forest Pk-bound),-87.8089,41.98227,blue,40750,(O'Hare Branch)(Forest Pk-bound),FALSE
30145,Harlem (O'Hare Branch) (O'Hare-bound),-87.8089,41.98227,blue,40750,(O'Hare Branch)(O'Hare-bound),FALSE
30154,Monroe/Dearborn (Forest Pk-bound),-87.629378,41.880703,blue,40790,(O'Hare Branch)(Forest Pk-bound),FALSE
30153,Monroe/Dearborn (O'Hare-bound),-87.629378,41.880703,blue,40790,(O'Hare Branch)(O'Hare-bound),FALSE
30158,Illinois Medical District (Forest Pk-bound),-87.673932,41.875706,blue,40810,Forest Park-bound,FALSE
30157,Illinois Medical District (O'Hare-bound),-87.673932,41.875706,blue,40810,O'Hare-bound,FALSE
30160,Rosemont (Forest Pk-bound),-87.859388,41.983507,blue,40820,(O'Hare Branch)(Forest Pk-bound),FALSE
30159,Rosemont (O'Hare-bound),-87.859388,41.983507,blue,40820,(O'Hare Branch)(O'Hare-bound),FALSE
30172,O'Hare Airport (Forest Pk-bound),-87.90422307,41.97766526,blue,40890,(O'Hare Branch)(Forest Pk-bound),FALSE
30171,O'Hare Airport (Terminal Arrival),-87.90422307,41.97766526,blue,40890,(O'Hare Branch)(O'Hare-bound),FALSE
30180,Pulaski (Forest Pk-bound),-87.725663,41.873797,blue,40920,Forest Park-bound,FALSE
30179,Pulaski (O'Hare-bound),-87.725663,41.873797,blue,40920,O'Hare-bound,FALSE
30188,Cicero (Forest Pk-bound),-87.745154,41.871574,blue,40970,Forest Park-bound,FALSE
30187,Cicero (O'Hare-bound),-87.745154,41.871574,blue,40970,O'Hare-bound,FALSE
30190,Harlem (Forest Pk-bound),-87.806961,41.87349,blue,40980,Forest Park-bound,FALSE
30189,Harlem (O'Hare-bound),-87.806961,41.87349,blue,40980,O'Hare-bound,FALSE
30198,Logan Square (Forest Pk-bound),-87.708541,41.929728,blue,41020,(O'Hare Branch)(Forest Pk-bound),FALSE
30197,Logan Square (O'Hare-bound),-87.708541,41.929728,blue,41020,(O'Hare Branch)(O'Hare-bound),FALSE
30238,47th-Dan Ryan (95th-bound),-87.63094,41.810318,blue,41230,(O'Hare Branch)(Forest Pk-bound),FALSE
30237,47th-Dan Ryan (Howard-bound),-87.63094,41.810318,blue,41230,(O'Hare Branch)(O'Hare-bound),FALSE
30246,43rd (63rd-bound),-87.619021,41.816462,blue,41270,(O'Hare Branch)(Forest Pk-bound),FALSE
30245,43rd (Harlem-bound),-87.619021,41.816462,blue,41270,(O'Hare Branch)(O'Hare-bound),FALSE
30260,Montrose (Forest Pk-bound),-87.743574,41.961539,blue,41330,(O'Hare Branch)(Forest Pk-bound),FALSE
30259,Montrose (O'Hare-bound),-87.743574,41.961539,blue,41330,(O'Hare Branch)(O'Hare-bound),FALSE
30262,LaSalle (Forest Pk-bound),-87.631722,41.875568,blue,41340,Forest Park-bound,FALSE
30261,LaSalle (O'Hare-bound),-87.631722,41.875568,blue,41340,O'Hare-bound,FALSE
30272,Chicago/Milwaukee (Forest Pk-bound),-87.655214,41.896075,blue,41410,(O'Hare Branch)(Forest Pk-bound),FALSE
30271,Chicago/Milwaukee (O'Hare-bound),-87.655214,41.896075,blue,41410,(O'Hare Branch)(O'Hare-bound),FALSE
30007,Quincy/Wells (Inner Loop),-87.63374,41.878723,brown,40040,North Bound,FALSE
30008,Quincy/Wells (Outer Loop),-87.63374,41.878723,brown,40040,South Bound,FALSE
30018,Damen (Kimball-bound),-87.678639,41.966286,brown,40090,North Bound,FALSE
30019,Damen (Loop-bound),-87.678639,41.966286,brown,40090,South Bound,FALSE
30031,LaSalle/Van Buren (Inner Loop),-87.631739,41.8768,brown,40160,West Bound,FALSE
30030,LaSalle/Van Buren (Outer Loop),-87.631739,41.8768,brown,40160,East Bound,FALSE
30039,Randolph/Wabash (Inner Loop),-87.626149,41.884431,brown,40200,South Bound,FALSE
30038,Randolph/Wabash (Outer Loop),-87.626149,41.884431,brown,40200,North Bound,FALSE
30050,State/Lake (Inner Loop),-87.627835,41.88574,brown,40260,East Bound,FALSE
30051,State/Lake (Outer Loop),-87.627835,41.88574,brown,40260,West Bound,FALSE
30070,Southport (Kimball-bound),-87.663619,41.943744,brown,40360,North Bound,FALSE
30071,Southport (Loop-bound),-87.663619,41.943744,brown,40360,South Bound,FALSE
30074,Clark/Lake (Inner Loop),-87.630886,41.885737,brown,40380,East Bound,FALSE
30075,Clark/Lake (Outer Loop),-87.630886,41.885737,brown,40380,West Bound,FALSE
30090,Merchandise Mart (Kimball-Linden-bound),-87.633924,41.888969,brown,40460,North Bound,FALSE
30091,Merchandise Mart (Loop-bound),-87.633924,41.888969,brown,40460,South Bound,FALSE
30103,Diversey (Kimball-Linden-bound),-87.653131,41.932732,brown,40530,North Bound,FALSE
30104,Diversey (Loop-bound),-87.653131,41.932732,brown,40530,South Bound,FALSE
30124,Madison/Wabash (Inner Loop),-87.626098,41.882023,brown,40640,South Bound,FALSE
30123,Madison/Wabash (Outer Loop),-87.626098,41.882023,brown,40640,North Bound,FALSE
30127,Armitage (Kimball-Linden-bound),-87.652644,41.918217,brown,40660,North Bound,FALSE
30128,Armitage (Loop-bound),-87.652644,41.918217,brown,40660,South Bound,FALSE
30132,Adams/Wabash (Inner Loop),-87.626037,41.879507,brown,40680,South Bound,FALSE
30131,Adams/Wabash (Outer Loop),-87.626037,41.879507,brown,40680,North Bound,FALSE
30137,Chicago/Franklin (Kimball-Linden-bound),-87.635924,41.89681,brown,40710,North Bound,FALSE
30138,Chicago/Franklin (Loop-bound),-87.635924,41.89681,brown,40710,South Bound,FALSE
30141,Washington/Wells (Inner Loop),-87.63378,41.882695,brown,40730,North Bound,FALSE
30142,Washington/Wells (Outer Loop),-87.63378,41.882695,brown,40730,South Bound,FALSE
30155,Sedgwick (Kimball-Linden-bound),-87.639302,41.910409,brown,40800,North Bound,FALSE
30156,Sedgwick (Loop-bound),-87.639302,41.910409,brown,40800,South Bound,FALSE
30166,Library (Inner Loop),-87.628196,41.876862,brown,40850,West Bound,FALSE
30165,Library (Outer Loop),-87.628196,41.876862,brown,40850,East Bound,FALSE
30167,Francisco (Kimball-bound),-87.701644,41.966046,brown,40870,North Bound,FALSE
30168,Francisco (Loop-bound),-87.701644,41.966046,brown,40870,South Bound,FALSE
30195,Rockwell (Kimball-bound),-87.6941,41.966115,brown,41010,North Bound,FALSE
30196,Rockwell (Loop-bound),-87.6941,41.966115,brown,41010,South Bound,FALSE
30225,Kedzie (Kimball-bound),-87.708821,41.965996,brown,41180,North Bound,FALSE
30226,Kedzie (Loop-bound),-87.708821,41.965996,brown,41180,South Bound,FALSE
30231,Wellington (Kimball-Linden-bound),-87.653266,41.936033,brown,41210,North Bound,FALSE
30232,Wellington (Loop-bound),-87.653266,41.936033,brown,41210,South Bound,FALSE
30235,Fullerton (Kimball-Linden-bound),-87.652866,41.925051,brown,41220,North Bound,FALSE
30236,Fullerton (Loop-bound),-87.652866,41.925051,brown,41220,South Bound,FALSE
30248,Jefferson Park (Forest Pk-bound),-87.760892,41.970634,brown,41280,South Bound,FALSE
30247,Jefferson Park (O'Hare-bound),-87.760892,41.970634,brown,41280,North Bound,FALSE
30252,Loyola (95th-bound),-87.661061,42.001073,brown,41300,South Bound,FALSE
30251,Loyola (Howard-bound),-87.661061,42.001073,brown,41300,North Bound,FALSE
30257,Belmont (Kimball-Linden-bound),-87.65338,41.939751,brown,41320,North Bound,FALSE
30258,Belmont (Loop-bound),-87.65338,41.939751,brown,41320,South Bound,FALSE
30277,Addison (Kimball-bound),-87.674642,41.947028,brown,41440,North Bound,FALSE
30278,Addison (Loop-bound),-87.674642,41.947028,brown,41440,South Bound,FALSE
30281,Irving Park (Kimball-bound),-87.674868,41.954521,brown,41460,North Bound,FALSE
30282,Irving Park (Loop-bound),-87.674868,41.954521,brown,41460,South Bound,FALSE
30283,Western (Kimball-bound),-87.688502,41.966163,brown,41480,North Bound,FALSE
30284,Western (Loop-bound),-87.688502,41.966163,brown,41480,South Bound,FALSE
30287,Montrose (Kimball-bound),-87.675047,41.961756,brown,41500,North Bound,FALSE
30288,Montrose (Loop-bound),-87.675047,41.961756,brown,41500,South Bound,FALSE
30003,Harlem (63rd-bound),-87.803176,41.886848,green,40020,East Bound,FALSE
30004,Harlem (Terminal arrival),-87.803176,41.886848,green,40020,West Bound,FALSE
30005,Pulaski (63rd-bound),-87.725404,41.885412,green,40030,East Bound,FALSE
30006,Pulaski (Harlem-bound),-87.725404,41.885412,green,40030,West Bound,FALSE
30025,51st (63rd-bound),-87.618487,41.80209,green,40130,South Bound,FALSE
30024,51st (Harlem-bound),-87.618487,41.80209,green,40130,North Bound,FALSE
30032,Ashland (Harlem-54th/Cermak-bound),-87.666969,41.885269,green,40170,East Bound,FALSE
30033,Ashland (Loop-63rd-bound),-87.666969,41.885269,green,40170,West Bound,FALSE
30054,Central (63rd-bound),-87.76565,41.887389,green,40280,East Bound,FALSE
30055,Central (Harlem-bound),-87.76565,41.887389,green,40280,West Bound,FALSE
30056,Ashland/63rd (Harlem-bound),-87.663766,41.77886,green,40290,East Bound,FALSE
30057,Ashland/63rd (Terminal arrival),-87.663766,41.77886,green,40290,West Bound,FALSE
30059,Indiana (63rd-bound),-87.621371,41.821732,green,40300,South Bound,FALSE
30058,Indiana (Harlem-bound),-87.621371,41.821732,green,40300,North Bound,FALSE
30094,Cicero (63rd-bound),-87.744698,41.886519,green,40480,East Bound,FALSE
30009,Cicero (Harlem-bound),-87.744698,41.886519,green,40480,West Bound,FALSE
30100,Garfield (63rd-bound),-87.618327,41.795172,green,40510,South Bound,FALSE
30099,Garfield (Harlem-bound),-87.618327,41.795172,green,40510,North Bound,FALSE
30119,Ridgeland (63rd-bound),-87.783661,41.887159,green,40610,East Bound,FALSE
30120,Ridgeland (Harlem-bound),-87.783661,41.887159,green,40610,West Bound,FALSE
30135,Laramie (63rd-bound),-87.754986,41.887163,green,40700,East Bound,FALSE
30136,Laramie (Harlem-bound),-87.754986,41.887163,green,40700,West Bound,FALSE
30139,Cottage Grove (Terminal arrival),-87.605857,41.780309,green,40720,East Bound,FALSE
30140,East 63rd-Cottage Grove (Harlem-bound),-87.605857,41.780309,green,40720,West Bound,FALSE
30184,Halsted/63rd (Ashland-bound),-87.644244,41.778943,green,40940,West Bound,FALSE
30183,Halsted/63rd (Harlem-bound),-87.644244,41.778943,green,40940,East Bound,FALSE
30207,Kedzie (63rd-bound),-87.706155,41.884321,green,41070,East Bound,FALSE
30208,Kedzie (Harlem-bound),-87.706155,41.884321,green,41070,West Bound,FALSE
30210,47th (63rd-bound) Elevated (63rd-bound),-87.618826,41.809209,green,41080,South Bound,FALSE
30209,47th (SB) Elevated (Harlem-bound),-87.618826,41.809209,green,41080,North Bound,FALSE
30214,35-Bronzeville-IIT (63rd-bound),-87.625826,41.831677,green,41120,South Bound,FALSE
30213,35-Bronzeville-IIT (Harlem-bound),-87.625826,41.831677,green,41120,North Bound,FALSE
30217,King Drive (Cottage Grove-bound),-87.615546,41.78013,green,41140,East Bound,FALSE
30218,King Drive (Harlem-bound),-87.615546,41.78013,green,41140,West Bound,FALSE
30222,Clinton (Harlem-54th/Cermak-bound),-87.641782,41.885678,green,41160,West Bound,FALSE
30221,Clinton (Loop-63rd-bound),-87.641782,41.885678,green,41160,East Bound,FALSE
30242,Central-Evanston (Howard-Loop-bound),-87.685617,42.063987,green,41250,South Bound,FALSE
30241,Central-Evanston (Linden-bound),-87.685617,42.063987,green,41250,North Bound,FALSE
30243,Austin (63rd-bound),-87.774135,41.887293,green,41260,East Bound,FALSE
30244,Austin (Harlem-bound),-87.774135,41.887293,green,41260,West Bound,FALSE
30263,Oak Park (63rd-bound),-87.793783,41.886988,green,41350,East Bound,FALSE
30264,Oak Park (Harlem-bound),-87.793783,41.886988,green,41350,West Bound,FALSE
30265,California (63rd-bound),-87.696234,41.88422,green,41360,East Bound,FALSE
30266,California (Harlem-bound),-87.696234,41.88422,green,41360,West Bound,FALSE
30291,Conservatory (63rd-bound),-87.716523,41.884904,green,41670,East Bound,FALSE
30292,Conservatory (Harlem-bound),-87.716523,41.884904,green,41670,West Bound,FALSE
30022,35th/Archer (Loop-bound),-87.680622,41.829353,orange,40120,North Bound,FALSE
30023,35th/Archer (Midway-bound),-87.680622,41.829353,orange,40120,South Bound,FALSE
30060,Western (Loop-bound),-87.684019,41.804546,orange,40310,North Bound,FALSE
30061,Western (Midway-bound),-87.684019,41.804546,orange,40310,South Bound,FALSE
30079,Noyes (Howard-Loop-bound),-87.683337,42.058282,orange,40400,South Bound,FALSE
30078,Noyes (Linden-bound),-87.683337,42.058282,orange,40400,North Bound,FALSE
30182,Midway (Arrival),-87.737875,41.78661,orange,40930,South Bound,FALSE
30181,Midway (Loop-bound),-87.737875,41.78661,orange,40930,North Bound,FALSE
30185,Pulaski (Loop-bound),-87.724493,41.799756,orange,40960,North Bound,FALSE
30186,Pulaski (Midway-bound),-87.724493,41.799756,orange,40960,South Bound,FALSE
30205,Ashland (Loop-bound),-87.665317,41.839234,orange,41060,North Bound,FALSE
30206,Ashland (Midway-bound),-87.665317,41.839234,orange,41060,South Bound,FALSE
30215,Halsted (Loop-bound),-87.648088,41.84678,orange,41130,North Bound,FALSE
30216,Halsted (Midway-bound),-87.648088,41.84678,orange,41130,South Bound,FALSE
30219,Kedzie (Loop-bound),-87.704406,41.804236,orange,41150,North Bound,FALSE
30220,Kedzie (Midway-bound),-87.704406,41.804236,orange,41150,South Bound,FALSE
30080,Roosevelt/Wabash (Loop-Harlem-bound),-87.62659,41.867405,orange,41400,North Bound,FALSE
30081,Roosevelt/Wabash (Midway-63rd-bound),-87.62659,41.867405,orange,41400,South Bound,FALSE
30029,Pulaski (54th/Cermak-bound),-87.724311,41.853732,pink,40150,West Bound,FALSE
30028,Pulaski (Loop-bound),-87.724311,41.853732,pink,40150,East Bound,FALSE
30041,Damen (54th/Cermak-bound),-87.675975,41.854517,pink,40210,West Bound,FALSE
30040,Damen (Loop-bound),-87.675975,41.854517,pink,40210,East Bound,FALSE
30083,Cicero (54th/Cermak-bound),-87.745336,41.85182,pink,40420,West Bound,FALSE
30082,Cicero (Loop-bound),-87.745336,41.85182,pink,40420,East Bound,FALSE
30087,California (54th/Cermak-bound),-87.694774,41.854109,pink,40440,West Bound,FALSE
30086,California (Loop-bound),-87.694774,41.854109,pink,40440,East Bound,FALSE
30113,54th/Cermak (Loop-bound),-87.75669201,41.85177331,pink,40580,East Bound,FALSE
30114,54th/Cermak (Terminal arrival),-87.75669201,41.85177331,pink,40580,West Bound,FALSE
30118,Kostner (54th/Cermak-bound),-87.733258,41.853751,pink,40600,West Bound,FALSE
30117,Kostner (Loop-bound),-87.733258,41.853751,pink,40600,East Bound,FALSE
30144,Western (54th/Cermak-bound),-87.685129,41.854225,pink,40740,West Bound,FALSE
30143,Western (Loop-bound),-87.685129,41.854225,pink,40740,East Bound,FALSE
30152,Central Park (54th/Cermak-bound),-87.714842,41.853839,pink,40780,West Bound,FALSE
30151,Central Park (Loop-bound),-87.714842,41.853839,pink,40780,East Bound,FALSE
30162,18th (54th/Cermak-bound),-87.669147,41.857908,pink,40830,West Bound,FALSE
30161,18th (Loop-bound),-87.669147,41.857908,pink,40830,East Bound,FALSE
30200,Polk (54th/Cermak-bound),-87.66953,41.871551,pink,41030,West Bound,FALSE
30199,Polk (Loop-bound),-87.66953,41.871551,pink,41030,East Bound,FALSE
30202,Kedzie (54th/Cermak-bound),-87.705408,41.853964,pink,41040,West Bound,FALSE
30201,Kedzie (Loop-bound),-87.705408,41.853964,pink,41040,East Bound,FALSE
30011,Davis (Howard-Loop-bound),-87.683543,42.04771,purple,40050,South Bound,FALSE
30010,Davis (Linden-bound),-87.683543,42.04771,purple,40050,North Bound,FALSE
30293,Sheridan (Howard-Linden-bound),-87.654929,41.953775,purple,40080,North Bound,FALSE
30294,Sheridan (Loop-bound),-87.654929,41.953775,purple,40080,South Bound,FALSE
30053,Main (Howard-Loop-bound),-87.679538,42.033456,purple,40270,South Bound,FALSE
30052,Main (Linden-bound),-87.679538,42.033456,purple,40270,North Bound,FALSE
30076,Forest Park (O'Hare-bound),-87.817318,41.874257,purple,40390,East Bound,FALSE
30077,Forest Park (Terminal Arrival),-87.817318,41.874257,purple,40390,West Bound,FALSE
30102,Foster (Howard-Loop-bound),-87.68356,42.05416,purple,40520,South Bound,FALSE
30101,Foster (Linden-bound),-87.68356,42.05416,purple,40520,North Bound,FALSE
30134,Dempster (Howard-Loop-bound),-87.681602,42.041655,purple,40690,South Bound,FALSE
30133,Dempster (Linden-bound),-87.681602,42.041655,purple,40690,North Bound,FALSE
30164,South Blvd (Howard-Loop-bound),-87.678329,42.027612,purple,40840,South Bound,FALSE
30163,South Blvd (Linden-bound),-87.678329,42.027612,purple,40840,North Bound,FALSE
30175,"Howard (NB) (Linden, Skokie-bound)",-87.672892,42.019063,purple,40900,North Bound,FALSE
30176,Howard (Terminal arrival),-87.672892,42.019063,purple,40900,South Bound,FALSE
30204,Linden (Howard-Loop-bound),-87.69073,42.073153,purple,41050,South Bound,FALSE
30203,Linden (Linden-bound),-87.69073,42.073153,purple,41050,North Bound,FALSE
30240,Addison (O'Hare Branch) (Forest Pk-bound),-87.71906,41.94738,purple,41240,South Bound,FALSE
30239,Addison (O'Hare Branch) (O'Hare-bound),-87.71906,41.94738,purple,41240,North Bound,FALSE
30017,Sheridan (95th-bound),-87.654929,41.953775,red,40080,South Bound,FALSE
30016,Sheridan (Howard-bound),-87.654929,41.953775,red,40080,North Bound,FALSE
30021,Morse (95th-bound),-87.665909,42.008362,red,40100,South Bound,FALSE
30020,Morse (Howard-bound),-87.665909,42.008362,red,40100,North Bound,FALSE
30037,Sox-35th (95th-bound),-87.630636,41.831191,red,40190,South Bound,FALSE
30036,Sox-35th (Howard-bound),-87.630636,41.831191,red,40190,North Bound,FALSE
30047,79th (95th-bound),-87.625112,41.750419,red,40240,South Bound,FALSE
30046,79th (Howard-bound),-87.625112,41.750419,red,40240,North Bound,FALSE
30065,Grand/State (95th-bound),-87.628021,41.891665,red,40330,South Bound,FALSE
30064,Grand/State (Howard-bound),-87.628021,41.891665,red,40330,North Bound,FALSE
30067,Berwyn (95th-bound),-87.658668,41.977984,red,40340,South Bound,FALSE
30066,Berwyn (Howard-bound),-87.658668,41.977984,red,40340,North Bound,FALSE
30089,95th/Dan Ryan (95th-bound),-87.624342,41.722377,red,40450,South Bound,FALSE
30088,95th/Dan Ryan (Howard-bound),-87.624342,41.722377,red,40450,North Bound,FALSE
30106,Wilson (95th-bound),-87.657588,41.964273,red,40540,South Bound,FALSE
30105,Wilson (Howard-bound),-87.657588,41.964273,red,40540,North Bound,FALSE
30110,Jackson/State (95th-bound),-87.627596,41.878153,red,40560,South Bound,FALSE
30109,Jackson/State (Howard-bound),-87.627596,41.878153,red,40560,North Bound,FALSE
30122,Clark/Division (95th-bound),-87.631412,41.90392,red,40630,South Bound,FALSE
30121,Clark/Division (Howard-bound),-87.631412,41.90392,red,40630,North Bound,FALSE
30126,North/Clybourn (95th-bound),-87.649177,41.910655,red,40650,South Bound,FALSE
30125,North/Clybourn (Howard-bound),-87.649177,41.910655,red,40650,North Bound,FALSE
30148,Granville (95th-bound),-87.659202,41.993664,red,40760,South Bound,FALSE
30147,Granville (Howard-bound),-87.659202,41.993664,red,40760,North Bound,FALSE
30150,Lawrence (95th-bound),-87.658493,41.969139,red,40770,South Bound,FALSE
30149,Lawrence (Howard-bound),-87.658493,41.969139,red,40770,North Bound,FALSE
30170,Thorndale (95th-bound),-87.659076,41.990259,red,40880,South Bound,FALSE
30169,Thorndale (Howard-bound),-87.659076,41.990259,red,40880,North Bound,FALSE
30173,Howard (Terminal arrival),-87.672892,42.019063,red,40900,North Bound,FALSE
30174,Howard (95th-Bound),-87.672892,42.019063,red,40900,South Bound,FALSE
30178,63rd-Dan Ryan (95th-bound),-87.630952,41.780536,red,40910,South Bound,FALSE
30177,63rd-Dan Ryan (Howard-bound),-87.630952,41.780536,red,40910,North Bound,FALSE
30192,69th (95th-bound),-87.625724,41.768367,red,40990,South Bound,FALSE
30191,69th (Howard-bound),-87.625724,41.768367,red,40990,North Bound,FALSE
30194,Cermak-Chinatown (95th-bound),-87.630968,41.853206,red,41000,South Bound,FALSE
30193,Cermak-Chinatown (Howard-bound),-87.630968,41.853206,red,41000,North Bound,FALSE
30212,Monroe/State (95th-bound),-87.627696,41.880745,red,41090,South Bound,FALSE
30211,Monroe/State (Howard-bound),-87.627696,41.880745,red,41090,North Bound,FALSE
30224,Garfield-Dan Ryan (95th-bound),-87.631157,41.79542,red,41170,South Bound,FALSE
30223,Garfield-Dan Ryan (Howard-bound),-87.631157,41.79542,red,41170,North Bound,FALSE
30228,Jarvis (95th-bound),-87.669092,42.015876,red,41190,South Bound,FALSE
30227,Jarvis (Howard-bound),-87.669092,42.015876,red,41190,North Bound,FALSE
30230,Argyle (95th-bound),-87.65853,41.973453,red,41200,South Bound,FALSE
30229,Argyle (Howard-bound),-87.65853,41.973453,red,41200,North Bound,FALSE
30234,Fullerton (95th-bound),-87.652866,41.925051,red,41220,South Bound,FALSE
30233,Fullerton (Howard-bound),-87.652866,41.925051,red,41220,North Bound,FALSE
30250,Kimball (Loop-bound),-87.713065,41.967901,red,41290,South Bound,FALSE
30249,Kimball (Terminal arrival),-87.713065,41.967901,red,41290,North Bound,FALSE
30253,Paulina (Kimball-bound),-87.670907,41.943623,red,41310,North Bound,FALSE
30254,Paulina (Loop-bound),-87.670907,41.943623,red,41310,South Bound,FALSE
30256,Belmont (95th-bound),-87.65338,41.939751,red,41320,South Bound,FALSE
30255,Belmont (Howard-bound),-87.65338,41.939751,red,41320,North Bound,FALSE
30268,Bryn Mawr (95th-bound),-87.65884,41.983504,red,41380,South Bound,FALSE
30267,Bryn Mawr (Howard-bound),-87.65884,41.983504,red,41380,North Bound,FALSE
30269,Roosevelt/State (Howard-bound),-87.627402,41.867368,red,41400,North Bound,FALSE
30270,Roosevelt/State (Howard-bound),-87.627402,41.867368,red,41400,South Bound,FALSE
30274,Addison (95th-bound),-87.653626,41.947428,red,41420,South Bound,FALSE
30273,Addison (Howard-bound),-87.653626,41.947428,red,41420,North Bound,FALSE
30276,87th (95th-bound),-87.624717,41.735372,red,41430,South Bound,FALSE
30275,87th (Howard-bound),-87.624717,41.735372,red,41430,North Bound,FALSE
30280,Chicago/State (95th-bound),-87.628176,41.896671,red,41450,South Bound,FALSE
30279,Chicago/State (Howard-bound),-87.628176,41.896671,red,41450,North Bound,FALSE
30286,Harrison (95th-bound),-87.627479,41.874039,red,41490,South Bound,FALSE
30285,Harrison (Howard-bound),-87.627479,41.874039,red,41490,North Bound,FALSE
30290,Lake/State (95th-bound),-87.627813,41.884809,red,41660,South Bound,FALSE
30289,Lake/State (Howard-bound),-87.627813,41.884809,red,41660,North Bound,FALSE
30026,Skokie (Arrival),-87.751919,42.038951,yellow,40140,Skokie-bound,FALSE
30027,Skokie (Howard-bound),-87.751919,42.038951,yellow,40140,Howard-bound,FALSE
