30093,W,Racine (Forest Pk-bound),-87.659458,41.87592,Racine,40470,40470,Blue Line
30092,E,Racine (O'Hare-bound),-87.659458,41.87592,Racine,40470,40470,Blue Line
30094,E,Cicero (63rd-bound),-87.744698,41.886519,Cicero,40480,40480,Green Line (Lake)
30009,W,Cicero (Harlem-bound),-87.744698,41.886519,Cicero,40480,40480,Green Line (Lake)
30096,S,Grand/Milwaukee (Forest Pk-bound),-87.647578,41.891189,Grand,40490,40490,Blue Line (O'Hare)
30095,N,Grand/Milwaukee (O'Hare-bound),-87.647578,41.891189,Grand,40490,40490,Blue Line (O'Hare)
30100,S,Garfield (63rd-bound),-87.618327,41.795172,Garfield,40510,40510,Green Line
30099,N,Garfield (Harlem-bound),-87.618327,41.795172,Garfield,40510,40510,Green Line
30102,S,Foster (Howard-Loop-bound),-87.68356,42.05416,Foster,40520,40520,Purple Line Evanston Express
30101,N,Foster (Linden-bound),-87.68356,42.05416,Foster,40520,40520,Purple Line Evanston Express
30103,N,Diversey (Kimball-Linden-bound),-87.653131,41.932732,Diversey,40530,40530,Brown Purple (Express)
30104,S,Diversey (Loop-bound),-87.653131,41.932732,Diversey,40530,40530,Brown Purple (Express)
30106,S,Wilson (95th-bound),-87.657588,41.964273,Wilson,40540,40540,Red Line
30105,N,Wilson (Howard-bound),-87.657588,41.964273,Wilson,40540,40540,Red Line
30108,S,Irving Park (O'Hare Branch) (Forest Pk-bound),-87.729229,41.952925,Irving Park,40550,40550,Blue Line
30107,N,Irving Park (O'Hare Branch) (O'Hare-bound),-87.729229,41.952925,Irving Park,40550,40550,Blue Line
30110,S,Jackson/State (95th-bound),-87.627596,41.878153,Jackson,40560,40560,Red Line
30109,N,Jackson/State (Howard-bound),-87.627596,41.878153,Jackson,40560,40560,Red Line
30112,S,California/Milwaukee (Forest Pk-bound),-87.69689,41.921939,California (O'Hare Branch),40570,40570,Blue Line (O'Hare)
30111,N,California/Milwaukee (O'Hare-bound),-87.69689,41.921939,California (O'Hare Branch),40570,40570,Blue Line (O'Hare)
30113,E,54th/Cermak (Loop-bound),-87.75669201,41.85177331,54th/Cermak,40580,40580,Pink
30114,W,54th/Cermak (Terminal arrival),-87.75669201,41.85177331,54th/Cermak,40580,40580,Pink
30116,S,Damen/Milwaukee (Forest Pk-bound),-87.677437,41.909744,Damen (O'Hare Branch),40590,40590,Blue Line
30115,N,Damen/Milwaukee (O'Hare-bound),-87.677437,41.909744,Damen (O'Hare Branch),40590,40590,Blue Line
30118,W,Kostner (54th/Cermak-bound),-87.733258,41.853751,Kostner,40600,40600,Pink
30117,E,Kostner (Loop-bound),-87.733258,41.853751,Kostner,40600,40600,Pink
30119,E,Ridgeland (63rd-bound),-87.783661,41.887159,Ridgeland,40610,40610,Green Line (Lake)
30120,W,Ridgeland (Harlem-bound),-87.783661,41.887159,Ridgeland,40610,40610,Green Line (Lake)
30122,S,Clark/Division (95th-bound),-87.631412,41.90392,Clark/Division,40630,40630,Red Line
30121,N,Clark/Division (Howard-bound),-87.631412,41.90392,Clark/Division,40630,40630,Red Line
30124,S,Madison/Wabash (Inner Loop),-87.626098,41.882023,Madison/Wabash,40640,40640,Brown Orange Pink  Purple (Express) Green
30123,N,Madison/Wabash (Outer Loop),-87.626098,41.882023,Madison/Wabash,40640,40640,Brown Orange Pink  Purple (Express) Green
30126,S,North/Clybourn (95th-bound),-87.649177,41.910655,North/Clybourn,40650,40650,Red Line
30125,N,North/Clybourn (Howard-bound),-87.649177,41.910655,North/Clybourn,40650,40650,Red Line
30127,N,Armitage (Kimball-Linden-bound),-87.652644,41.918217,Armitage,40660,40660,Brown Purple (Express)
30128,S,Armitage (Loop-bound),-87.652644,41.918217,Armitage,40660,40660,Brown Purple (Express)
30130,S,Western/Milwaukee (Forest Pk-bound),-87.687364,41.916157,Western (O'Hare Branch),40670,40670,Blue Line (O'Hare)
30129,N,Western/Milwaukee (O'Hare-bound),-87.687364,41.916157,Western (O'Hare Branch),40670,40670,Blue Line (O'Hare)
30132,S,Adams/Wabash (Inner Loop),-87.626037,41.879507,Adams/Wabash,40680,40680,Brown Orange Pink  Purple (Express) Green
30131,N,Adams/Wabash (Outer Loop),-87.626037,41.879507,Adams/Wabash,40680,40680,Brown Orange Pink  Purple (Express) Green
30134,S,Dempster (Howard-Loop-bound),-87.681602,42.041655,Dempster,40690,40690,Purple Line Evanston Express
30133,N,Dempster (Linden-bound),-87.681602,42.041655,Dempster,40690,40690,Purple Line Evanston Express
30135,E,Laramie (63rd-bound),-87.754986,41.887163,Laramie,40700,40700,Green Line (Lake)
30136,W,Laramie (Harlem-bound),-87.754986,41.887163,Laramie,40700,40700,Green Line (Lake)
30137,N,Chicago/Franklin (Kimball-Linden-bound),-87.635924,41.89681,Chicago,40710,40710,Brown Purple (Express)
30138,S,Chicago/Franklin (Loop-bound),-87.635924,41.89681,Chicago,40710,40710,Brown Purple (Express)
30139,E,Cottage Grove (Terminal arrival),-87.605857,41.780309,Cottage Grove,40720,40720,Green Line
30140,W,East 63rd-Cottage Grove (Harlem-bound),-87.605857,41.780309,Cottage Grove,40720,40720,Green Line
30141,N,Washington/Wells (Inner Loop),-87.63378,41.882695,Washington/Wells,40730,40730,Brown Orange Pink Purple (Express)
30142,S,Washington/Wells (Outer Loop),-87.63378,41.882695,Washington/Wells,40730,40730,Brown Orange Pink Purple (Express)
30144,W,Western (54th/Cermak-bound),-87.685129,41.854225,Western,40740,40740,Pink
30143,E,Western (Loop-bound),-87.685129,41.854225,Western,40740,40740,Pink
30146,S,Harlem (O'Hare Branch) (Forest Pk-bound),-87.8089,41.98227,Harlem (O'Hare Branch),40750,40750,Blue Line (O'Hare)
30145,N,Harlem (O'Hare Branch) (O'Hare-bound),-87.8089,41.98227,Harlem (O'Hare Branch),40750,40750,Blue Line (O'Hare)
30148,S,Granville (95th-bound),-87.659202,41.993664,Granville,40760,40760,Red Line
30147,N,Granville (Howard-bound),-87.659202,41.993664,Granville,40760,40760,Red Line
30150,S,Lawrence (95th-bound),-87.658493,41.969139,Lawrence,40770,40770,Red Line
30149,N,Lawrence (Howard-bound),-87.658493,41.969139,Lawrence,40770,40770,Red Line
30152,W,Central Park (54th/Cermak-bound),-87.714842,41.853839,Central Park,40780,40780,Pink
30151,E,Central Park (Loop-bound),-87.714842,41.853839,Central Park,40780,40780,Pink
30154,S,Monroe/Dearborn (Forest Pk-bound),-87.629378,41.880703,Monroe,40790,40790,Blue Line
30153,N,Monroe/Dearborn (O'Hare-bound),-87.629378,41.880703,Monroe,40790,40790,Blue Line
30155,N,Sedgwick (Kimball-Linden-bound),-87.639302,41.910409,Sedgwick,40800,40800,Brown Purple (Express)
30156,S,Sedgwick (Loop-bound),-87.639302,41.910409,Sedgwick,40800,40800,Brown Purple (Express)
30158,W,Illinois Medical District (Forest Pk-bound),-87.673932,41.875706,Illinois Medical District,40810,40810,Blue Line
30157,E,Illinois Medical District (O'Hare-bound),-87.673932,41.875706,Illinois Medical District,40810,40810,Blue Line
30160,S,Rosemont (Forest Pk-bound),-87.859388,41.983507,Rosemont,40820,40820,Blue Line
30159,N,Rosemont (O'Hare-bound),-87.859388,41.983507,Rosemont,40820,40820,Blue Line
30162,W,18th (54th/Cermak-bound),-87.669147,41.857908,18th,40830,40830,Pink
30161,E,18th (Loop-bound),-87.669147,41.857908,18th,40830,40830,Pink
30164,S,South Blvd (Howard-Loop-bound),-87.678329,42.027612,South Boulevard,40840,40840,Purple Line Evanston Express
30163,N,South Blvd (Linden-bound),-87.678329,42.027612,South Boulevard,40840,40840,Purple Line Evanston Express
30166,W,Library (Inner Loop),-87.628196,41.876862,Harold Washington Library-State/Van Buren,40850,40850,Brown Orange Pink Purple (Express)
30165,E,Library (Outer Loop),-87.628196,41.876862,Harold Washington Library-State/Van Buren,40850,40850,Brown Orange Pink Purple (Express)
30167,N,Francisco (Kimball-bound),-87.701644,41.966046,Francisco,40870,40870,Brown Line
30168,S,Francisco (Loop-bound),-87.701644,41.966046,Francisco,40870,40870,Brown Line
30170,S,Thorndale (95th-bound),-87.659076,41.990259,Thorndale,40880,40880,Red Line
30169,N,Thorndale (Howard-bound),-87.659076,41.990259,Thorndale,40880,40880,Red Line
30172,S,O'Hare Airport (Forest Pk-bound),-87.90422307,41.97766526,O'Hare,40890,40890,Blue Line
30171,N,O'Hare Airport (Terminal Arrival),-87.90422307,41.97766526,O'Hare,40890,40890,Blue Line
30173,N,Howard (Terminal arrival),-87.672892,42.019063,Howard,40900,40900,Red Yellow Purple Evanston Express
30174,S,Howard (95th-Bound),-87.672892,42.019063,Howard,40900,40900,Red Yellow Purple Evanston Express
30175,N,"Howard (NB) (Linden, Skokie-bound)",-87.672892,42.019063,Howard,40900,,
30176,S,Howard (Terminal arrival),-87.672892,42.019063,Howard,40900,,
30178,S,63rd-Dan Ryan (95th-bound),-87.630952,41.780536,63rd,40910,40910,Red Line
30177,N,63rd-Dan Ryan (Howard-bound),-87.630952,41.780536,63rd,40910,40910,Red Line
30180,W,Pulaski (Forest Pk-bound),-87.725663,41.873797,Pulaski (Forest Park Branch),40920,40920,Blue Line (Congress)
30179,E,Pulaski (O'Hare-bound),-87.725663,41.873797,Pulaski (Forest Park Branch),40920,40920,Blue Line (Congress)
30182,S,Midway (Arrival),-87.737875,41.78661,Midway,40930,40930,Orange Line
30181,N,Midway (Loop-bound),-87.737875,41.78661,Midway,40930,40930,Orange Line
30184,W,Halsted/63rd (Ashland-bound),-87.644244,41.778943,Halsted,40940,40940,Green Line
30183,E,Halsted/63rd (Harlem-bound),-87.644244,41.778943,Halsted,40940,40940,Green Line
30185,N,Pulaski (Loop-bound),-87.724493,41.799756,Pulaski,40960,40960,Orange Line
30186,S,Pulaski (Midway-bound),-87.724493,41.799756,Pulaski,40960,40960,Orange Line
30188,W,Cicero (Forest Pk-bound),-87.745154,41.871574,Cicero (Forest Park Branch),40970,40970,Blue Line (Congress)
30187,E,Cicero (O'Hare-bound),-87.745154,41.871574,Cicero (Forest Park Branch),40970,40970,Blue Line (Congress)
30190,W,Harlem (Forest Pk-bound),-87.806961,41.87349,Harlem (Forest Park Branch),40980,40980,Blue Line (Congress)
30189,E,Harlem (O'Hare-bound),-87.806961,41.87349,Harlem (Forest Park Branch),40980,40980,Blue Line (Congress)
30192,S,69th (95th-bound),-87.625724,41.768367,69th,40990,40990,Red Line
30191,N,69th (Howard-bound),-87.625724,41.768367,69th,40990,40990,Red Line
30194,S,Cermak-Chinatown (95th-bound),-87.630968,41.853206,Cermak-Chinatown,41000,41000,Red Line
30193,N,Cermak-Chinatown (Howard-bound),-87.630968,41.853206,Cermak-Chinatown,41000,41000,Red Line
30195,N,Rockwell (Kimball-bound),-87.6941,41.966115,Rockwell,41010,41010,Brown Line
30196,S,Rockwell (Loop-bound),-87.6941,41.966115,Rockwell,41010,41010,Brown Line
30198,S,Logan Square (Forest Pk-bound),-87.708541,41.929728,Logan Square,41020,41020,Blue Line
30197,N,Logan Square (O'Hare-bound),-87.708541,41.929728,Logan Square,41020,41020,Blue Line
30200,W,Polk (54th/Cermak-bound),-87.66953,41.871551,Polk,41030,41030,Pink
30199,E,Polk (Loop-bound),-87.66953,41.871551,Polk,41030,41030,Pink
30202,W,Kedzie (54th/Cermak-bound),-87.705408,41.853964,Kedzie,41040,41040,Pink
30201,E,Kedzie (Loop-bound),-87.705408,41.853964,Kedzie,41040,41040,Pink
30204,S,Linden (Howard-Loop-bound),-87.69073,42.073153,Linden,41050,41050,Purple Line Evanston Express
30203,N,Linden (Linden-bound),-87.69073,42.073153,Linden,41050,41050,Purple Line Evanston Express
30205,N,Ashland (Loop-bound),-87.665317,41.839234,Ashland,41060,41060,Orange Line
30206,S,Ashland (Midway-bound),-87.665317,41.839234,Ashland,41060,41060,Orange Line
30207,E,Kedzie (63rd-bound),-87.706155,41.884321,Kedzie,41070,41070,Green Line (Lake)
30208,W,Kedzie (Harlem-bound),-87.706155,41.884321,Kedzie,41070,41070,Green Line (Lake)
30210,S,47th (63rd-bound) Elevated (63rd-bound),-87.618826,41.809209,47th,41080,41080,Green Line
30209,N,47th (SB) Elevated (Harlem-bound),-87.618826,41.809209,47th,41080,41080,Green Line
30212,S,Monroe/State (95th-bound),-87.627696,41.880745,Monroe,41090,41090,Red Line
30211,N,Monroe/State (Howard-bound),-87.627696,41.880745,Monroe,41090,41090,Red Line
30214,S,35-Bronzeville-IIT (63rd-bound),-87.625826,41.831677,35th-Bronzeville-IIT,41120,41120,Green Line
30213,N,35-Bronzeville-IIT (Harlem-bound),-87.625826,41.831677,35th-Bronzeville-IIT,41120,41120,Green Line
30215,N,Halsted (Loop-bound),-87.648088,41.84678,Halsted,41130,41130,Orange Line
30216,S,Halsted (Midway-bound),-87.648088,41.84678,Halsted,41130,41130,Orange Line
30217,E,King Drive (Cottage Grove-bound),-87.615546,41.78013,King Drive,41140,41140,Green Line
30218,W,King Drive (Harlem-bound),-87.615546,41.78013,King Drive,41140,41140,Green Line
30219,N,Kedzie (Loop-bound),-87.704406,41.804236,Kedzie,41150,41150,Orange Line
30220,S,Kedzie (Midway-bound),-87.704406,41.804236,Kedzie,41150,41150,Orange Line
30222,W,Clinton (Harlem-54th/Cermak-bound),-87.641782,41.885678,Clinton,41160,41160,Green (Lake) Pink
30221,E,Clinton (Loop-63rd-bound),-87.641782,41.885678,Clinton,41160,41160,Green (Lake) Pink
30224,S,Garfield-Dan Ryan (95th-bound),-87.631157,41.79542,Garfield,41170,41170,Red Line
30223,N,Garfield-Dan Ryan (Howard-bound),-87.631157,41.79542,Garfield,41170,41170,Red Line
30225,N,Kedzie (Kimball-bound),-87.708821,41.965996,Kedzie,41180,41180,Brown Line
30226,S,Kedzie (Loop-bound),-87.708821,41.965996,Kedzie,41180,41180,Brown Line
30228,S,Jarvis (95th-bound),-87.669092,42.015876,Jarvis,41190,41190,Red Line
30227,N,Jarvis (Howard-bound),-87.669092,42.015876,Jarvis,41190,41190,Red Line
30230,S,Argyle (95th-bound),-87.65853,41.973453,Argyle,41200,41200,Red Line
30229,N,Argyle (Howard-bound),-87.65853,41.973453,Argyle,41200,41200,Red Line
30231,N,Wellington (Kimball-Linden-bound),-87.653266,41.936033,Wellington,41210,41210,Brown Purple (Express)
30232,S,Wellington (Loop-bound),-87.653266,41.936033,Wellington,41210,41210,Brown Purple (Express)
30234,S,Fullerton (95th-bound),-87.652866,41.925051,Fullerton,41220,41220,Red Brown Purple (Express)
30233,N,Fullerton (Howard-bound),-87.652866,41.925051,Fullerton,41220,41220,Red Brown Purple (Express)
30235,N,Fullerton (Kimball-Linden-bound),-87.652866,41.925051,Fullerton,41220,41230,Red Line
30236,S,Fullerton (Loop-bound),-87.652866,41.925051,Fullerton,41220,41230,Red Line
30238,S,47th-Dan Ryan (95th-bound),-87.63094,41.810318,47th,41230,41240,Blue Line
30237,N,47th-Dan Ryan (Howard-bound),-87.63094,41.810318,47th,41230,41240,Blue Line
30240,S,Addison (O'Hare Branch) (Forest Pk-bound),-87.71906,41.94738,Addison,41240,41250,Purple Line Evanston Express
30239,N,Addison (O'Hare Branch) (O'Hare-bound),-87.71906,41.94738,Addison,41240,41250,Purple Line Evanston Express
30242,S,Central-Evanston (Howard-Loop-bound),-87.685617,42.063987,Central,41250,41260,Green Line (Lake)
30241,N,Central-Evanston (Linden-bound),-87.685617,42.063987,Central,41250,41260,Green Line (Lake)
30243,E,Austin (63rd-bound),-87.774135,41.887293,Austin,41260,41270,Green Line
30244,W,Austin (Harlem-bound),-87.774135,41.887293,Austin,41260,41270,Green Line
30246,S,43rd (63rd-bound),-87.619021,41.816462,43rd,41270,41280,Blue Line
30245,N,43rd (Harlem-bound),-87.619021,41.816462,43rd,41270,41280,Blue Line
30248,S,Jefferson Park (Forest Pk-bound),-87.760892,41.970634,Jefferson Park,41280,41290,Brown Line
30247,N,Jefferson Park (O'Hare-bound),-87.760892,41.970634,Jefferson Park,41280,41290,Brown Line
30250,S,Kimball (Loop-bound),-87.713065,41.967901,Kimball,41290,41300,Red Line
30249,N,Kimball (Terminal arrival),-87.713065,41.967901,Kimball,41290,41300,Red Line
30252,S,Loyola (95th-bound),-87.661061,42.001073,Loyola,41300,41310,Brown Line
30251,N,Loyola (Howard-bound),-87.661061,42.001073,Loyola,41300,41310,Brown Line
30253,N,Paulina (Kimball-bound),-87.670907,41.943623,Paulina,41310,41320,Red Brown Purple (Express)
30254,S,Paulina (Loop-bound),-87.670907,41.943623,Paulina,41310,41320,Red Brown Purple (Express)
30256,S,Belmont (95th-bound),-87.65338,41.939751,Belmont,41320,41330,Blue Line
30255,N,Belmont (Howard-bound),-87.65338,41.939751,Belmont,41320,41330,Blue Line
30257,N,Belmont (Kimball-Linden-bound),-87.65338,41.939751,Belmont,41320,,
30258,S,Belmont (Loop-bound),-87.65338,41.939751,Belmont,41320,,
30260,S,Montrose (Forest Pk-bound),-87.743574,41.961539,Montrose,41330,,
30259,N,Montrose (O'Hare-bound),-87.743574,41.961539,Montrose,41330,,
30262,W,LaSalle (Forest Pk-bound),-87.631722,41.875568,LaSalle,41340,41340,Blue Line
30261,E,LaSalle (O'Hare-bound),-87.631722,41.875568,LaSalle,41340,41340,Blue Line
30263,E,Oak Park (63rd-bound),-87.793783,41.886988,Oak Park,41350,41350,Green Line (Lake)
30264,W,Oak Park (Harlem-bound),-87.793783,41.886988,Oak Park,41350,41350,Green Line (Lake)
30265,E,California (63rd-bound),-87.696234,41.88422,California,41360,41360,Green Line (Lake)
30266,W,California (Harlem-bound),-87.696234,41.88422,California,41360,41360,Green Line (Lake)
30268,S,Bryn Mawr (95th-bound),-87.65884,41.983504,Bryn Mawr,41380,41380,Red Line
30267,N,Bryn Mawr (Howard-bound),-87.65884,41.983504,Bryn Mawr,41380,41380,Red Line
30080,N,Roosevelt/Wabash (Loop-Harlem-bound),-87.62659,41.867405,Roosevelt (Elevated),41400,41400,Red Line
30081,S,Roosevelt/Wabash (Midway-63rd-bound),-87.62659,41.867405,Roosevelt (Elevated),41400,41400,Red Line
30269,N,Roosevelt/State (Howard-bound),-87.627402,41.867368,Roosevelt (Subway),41400,,
30270,S,Roosevelt/State (Howard-bound),-87.627402,41.867368,Roosevelt (Subway),41400,,
30272,S,Chicago/Milwaukee (Forest Pk-bound),-87.655214,41.896075,Chicago,41410,41410,Blue Line
30271,N,Chicago/Milwaukee (O'Hare-bound),-87.655214,41.896075,Chicago,41410,41410,Blue Line
